"ensembl_gene_id","tx_id_num","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004399","12",3591.14545052789,0.061677335166373,0.106422038097976,0.579554162546582,0.562215311558044,0.786463932610893
"ENSG00000004455","16",1207.92080200449,0.102859019531896,0.116556374259858,0.882483006056589,0.377515665665864,0.641665966466255
"ENSG00000004468","12",2.74690899956127,-0.785346606203226,1.35851086221184,-0.578093726041008,0.563200842630227,NA
"ENSG00000004478","7",599.863662357731,-0.0109842019267527,0.137880583127452,-0.0796646030761222,0.93650401259609,0.977953706099652
"ENSG00000004487","16",1226.08574811092,0.316990309720846,0.0891782752482397,3.55456874265017,0.000378599525822863,0.00308366827669513
"ENSG00000004534","14",1275.62167047938,0.25969334252325,0.103346687291371,2.51283664072446,0.0119764778529625,0.0563761284675235
"ENSG00000004660","14",82.4590439640775,0.530702616043081,0.31270295765268,1.69714613519113,0.0896690357763457,0.260298028461425
"ENSG00000004700","15",1479.52336686944,-0.414424109199534,0.105198574723379,-3.93944604562625,8.16699658517028e-05,0.000814588717412302
"ENSG00000004766","16",484.005332504009,0.0707236622688607,0.135428704577828,0.522220621465203,0.60151672971797,0.811363885872943
"ENSG00000004776","12",12115.2532860171,0.151063662858957,0.120270674973218,1.25603072313841,0.209104831252838,0.459691783099827
"ENSG00000004777","18",95.3090832887797,0.331743664609407,0.260974459117037,1.27117291757901,0.203667139023627,0.452087417761125
"ENSG00000004779","9",364.953232728428,-0.130145774368978,0.136755099453667,-0.951670357368075,0.34126418722747,0.608674261627467
"ENSG00000004799","7",927.374784990668,-2.68637831357553,0.623858362619779,-4.30607085604267,1.66179846727731e-05,0.00019666129848433
"ENSG00000004838","13",16.4996922730386,0.546133438095274,0.52612477388135,1.03803026431604,0.299255965439438,0.565983642914432
"ENSG00000004846","16",21.1402181940316,1.45365315466726,0.56444236373662,2.5753792558093,0.0100130226956861,0.0490759636213911
"ENSG00000004864","13",148.170360178686,-0.117655941636026,0.246212483504155,-0.477863429024874,0.632747412136178,0.833104794428492
"ENSG00000004866","20",525.579974084988,0.691772614842053,0.210124673885928,3.29220077798955,0.000994066162484312,0.00705145380373369
"ENSG00000004897","11",1656.92291827354,0.210970284015405,0.0946379875604632,2.2292346810589,0.0257982941252104,0.102350326133031
"ENSG00000004939","14",10.1848867054558,0.24121180993422,0.664087513739579,0.363222926110927,0.716438362891296,0.878636031142865
"ENSG00000004961","14",431.349241235427,0.151204586539629,0.142240134427889,1.06302336642043,0.287771354965097,0.554376478696351
"ENSG00000004975","11",989.228912143399,0.365849131483116,0.115572954835748,3.16552546400721,0.00154803111528097,0.0102484027132498
"ENSG00000005007","12",2267.13429688092,-0.272137132662374,0.0821134151880327,-3.31416166334335,0.000919183460221109,0.00661210471695922
"ENSG00000005020","12",757.481572019132,-0.226409715237564,0.10731621212837,-2.10974381919793,0.0348804279312823,0.128981820917103
"ENSG00000005022","5",1361.94253322182,0.058056977186976,0.0908357789488635,0.639142173478355,0.522730446497474,0.758654818321767
"ENSG00000005059","15",208.606536615495,-0.112559843222116,0.166838805567962,-0.674662245626452,0.499890376364491,0.741506979744747
"ENSG00000005075","15",594.397072285754,-0.0928509294539456,0.129336527054288,-0.717901829967742,0.472817819465819,0.722245024192817
"ENSG00000005100","12",500.488141108039,-0.333601632664783,0.138637747882596,-2.40628283248867,0.0161157824942383,0.071627991556808
"ENSG00000005108","15",7.40987028082437,-0.461742027132071,0.790290795350909,-0.58426851210768,0.55903967345904,NA
"ENSG00000005156","11",291.526775784684,0.429223629890742,0.201784966678318,2.12713383438025,0.0334089647545047,0.124655494834975
"ENSG00000005175","9",339.264466966655,0.250215361479362,0.184533385728253,1.35593546117358,0.175119703475318,0.410430954350285
"ENSG00000005187","11",20.4948006054627,0.45781363373593,0.492944136377915,0.928733298462341,0.353027319545501,0.620168519332854
"ENSG00000005189","19",76.2980763735791,0.261833579632076,0.311021957105656,0.841849180259418,0.399872379458955,0.660369308588728
"ENSG00000005194","14",453.817320848706,-0.158124491317034,0.164423969805639,-0.961687590343116,0.336206557851448,0.603741951998073
"ENSG00000005206","16",658.925735368588,-0.0723910418638757,0.122903997870551,-0.589004777046565,0.555858069066664,0.782400532491094
"ENSG00000005238","19",692.030501890018,0.189383947275494,0.117373858801481,1.61351044610202,0.106633655619005,0.293733094832492
"ENSG00000005243","9",961.360638930034,0.0920582172604956,0.10122945715977,0.909401471107374,0.36313824556516,0.629268100413033
"ENSG00000005249","12",298.091945358492,-0.583513671056857,0.195502581121387,-2.98468525433204,0.00283870250013251,0.0172658735253244
"ENSG00000005302","18",502.956015273481,-0.0620689270461213,0.141946378667946,-0.437270239851056,0.661915375411761,0.849366680205584
"ENSG00000005339","14",2556.38270591845,0.0847948505532032,0.109359663534769,0.775375927580869,0.438117555312339,0.694279188537943
"ENSG00000005379","16",147.781500719362,-0.13176811589826,0.32093359317452,-0.410577511051035,0.681382356792233,0.860649158110061
"ENSG00000005381","7",4.9530947695398,-0.5734625653798,1.22302982609489,-0.468886819556032,0.639150537981028,NA
"ENSG00000005436","13",286.546801813504,-0.144782567958869,0.149879065910472,-0.965995931982607,0.334046216630657,0.601701493709869
"ENSG00000005448","16",231.853458335036,-0.320478908405124,0.182970807599634,-1.75153027201135,0.0798546115498442,0.239904170478116
"ENSG00000005469","11",416.823190454003,0.247577041016016,0.146919114083616,1.68512478829074,0.0919644980493926,0.265542509103666
"ENSG00000005471","17",32.665922773224,1.2389972005851,0.424499062203185,2.91872776857174,0.00351463009049235,0.020521705286281
"ENSG00000005483","20",1834.85400654084,-0.0249389613826768,0.0888839219501913,-0.28057899376506,0.779033329615867,0.909133989837334
"ENSG00000005486","16",836.596821029075,0.07328922891575,0.119994012125184,0.610774051285918,0.54134917435384,0.771323341142297
"ENSG00000005513","9",4.49905764519173,0.98738143946799,1.18636899950867,0.832271780429956,0.405255555370024,NA
"ENSG00000005700","14",1147.17859223719,0.0853756512952913,0.102489610989899,0.833017614865427,0.404834794914206,0.665318382740756
"ENSG00000005801","17",259.170548619853,0.436134523541678,0.196596171681974,2.21842836414534,0.0265256389415627,0.104524701866822
"ENSG00000005810","17",2812.37065937935,0.0726749822803784,0.120009597222475,0.605576420239564,0.544796064208808,0.773802293323961
"ENSG00000005812","10",1432.07439700122,-0.424191909817585,0.114788234188464,-3.69543022258822,0.000219514762936617,0.00192713541880402
"ENSG00000005844","17",10.4994451506258,0.0215103067432409,0.711576473786975,0.0302290864518948,0.975884351492675,0.991783821616751
"ENSG00000005882","11",1044.77855344682,0.135309655318102,0.122646853802996,1.10324603626152,0.269920334234281,0.534333647200884
"ENSG00000005884","17",1269.2524548189,-0.330397865268964,0.135649335342856,-2.43567625623729,0.0148639811131349,0.0670946275096404
"ENSG00000005889","15",793.830809950669,0.0189635582340145,0.15031412523322,0.126159522297666,0.899605651818773,0.965610838412226
"ENSG00000005893","15",5118.40291083205,-0.0227771838910935,0.0717400755696916,-0.317495956203262,0.750867307362596,0.894841326192373
"ENSG00000005961","18",8.78994147041697,0.0699705853291622,0.709070260597788,0.0986793399996397,0.921392873081359,0.973254900489707
"ENSG00000005981","12",3.39342368666959,0.370321113981259,1.12960387130656,0.327832723831697,0.743038143386426,NA
"ENSG00000006007","11",2597.8112452299,-0.178559672369013,0.0863289380775666,-2.06836405434035,0.038605802649894,0.139519201460023
"ENSG00000006015","17",379.028408794289,0.00993252693822375,0.135543750307863,0.0732791214324811,0.941584005708461,0.980327806190417
"ENSG00000006016","10",153.316266518262,-0.247953080345029,0.215408284746598,-1.15108423353687,0.249697583632596,0.509589977345277
"ENSG00000006025","11",158.629254167931,0.966132327195511,0.235159305463048,4.10841631503,3.98381504801591e-05,0.000429949958413898
"ENSG00000006042","11",3120.11654362751,-0.0126466325631357,0.0818415272805058,-0.15452586215541,0.877195121062799,0.955554436814222
"ENSG00000006062","15",246.449469037214,0.777576718357584,0.220558049860891,3.52549688777178,0.000422689143526513,0.0033918655163299
"ENSG00000006118","14",447.542840585367,0.570421055683537,0.168339902661901,3.38850769582057,0.000702740568218806,0.00526676304148449
"ENSG00000006125","17",6736.91319539443,-0.0828672521441348,0.110273675556921,-0.751469031259052,0.452370431693403,0.706344841547383
"ENSG00000006194","9",530.997923677193,-0.13091988442472,0.116450817216919,-1.12425045657558,0.260906789689762,0.524027318456327
"ENSG00000006210","6",15.0581520826629,-1.23528577228691,0.610646549182629,-2.02291452222301,0.0430819610390509,0.151748124430653
"ENSG00000006282","20",1370.82071712585,0.121628912476507,0.0911559537192091,1.33429477191545,0.182107270326672,0.419903432375869
"ENSG00000006283","17",64.8198333883925,1.59141986462151,0.331288910403305,4.80372211277506,1.55742943098187e-06,2.32968128575559e-05
"ENSG00000006327","13",576.089093095975,0.239046081995127,0.211345208101566,1.13106932559478,0.258025913778576,0.52076011073512
"ENSG00000006432","15",9.31920931268469,0.140796380856452,0.692556088772776,0.203299607264946,0.838900862475211,0.936995247140331
"ENSG00000006451","7",1097.87376012732,0.545460103820627,0.123415733303516,4.41969665633456,9.88395419709206e-06,0.000124013630514815
"ENSG00000006453","13",207.188996710196,0.208410027885561,0.181254179838497,1.14982191346572,0.250217227738097,0.510338520046048
"ENSG00000006459","10",397.909332443714,-0.054673946727547,0.231931411005748,-0.235733256183191,0.813639662314557,0.926300477063285
"ENSG00000006468","13",203.955880145437,-0.0473652778111729,0.330110622093518,-0.143483046715639,0.885908699470709,0.958848525601756
"ENSG00000006530","16",369.889104579902,0.0344298190953427,0.143574384021782,0.239804748806161,0.81048162536372,0.925135275619261
"ENSG00000006534","15",1140.00816018364,-0.440346607826294,0.107941731984163,-4.07948436375747,4.51357055110544e-05,0.000480552744450925
"ENSG00000006555","10",3.15713127619438,0.945563622420218,1.55255103061968,0.609038674910937,0.54249880418358,NA
"ENSG00000006576","16",1071.39151102206,0.382814752892415,0.103394199725501,3.70247802979996,0.000213503854479162,0.00187911527269673
"ENSG00000006606","8",3.77864626097844,0.716659887677996,1.09479116425627,0.654608761082621,0.512719681892495,NA
"ENSG00000006607","13",949.757787665914,-0.592848843448244,0.106693393116104,-5.55656565166225,2.75134265600212e-08,5.55547270017171e-07
"ENSG00000006625","17",190.762889659903,0.143981137258697,0.184249580356434,0.781446215400666,0.434540098483668,0.690692608003499
"ENSG00000006634","7",88.7769127960653,0.594334405430126,0.312064923378827,1.90452165849041,0.0568422786737301,0.187298781362707
"ENSG00000006638","11",81.2079614722621,0.586652335846287,0.252147992799888,2.32661909909341,0.0199855471029439,0.0848323210566172
"ENSG00000006652","13",1064.32864704925,0.028928965329732,0.0913060463331288,0.316835154861323,0.751368687659689,0.895014217396796
"ENSG00000006695","10",183.47689886722,-0.20678474708036,0.197920394662702,-1.04478746332719,0.296121210336095,0.562339648653156
"ENSG00000006704","10",290.631631785654,0.102250489990474,0.186528742237655,0.548175518495681,0.583571390395629,0.800354661134468
"ENSG00000006712","14",1087.41689385208,0.189294966930733,0.110846251338341,1.70772547240175,0.0876872934000772,0.256116561682753
"ENSG00000006715","15",2213.36365842668,0.136199973331532,0.0934154440558976,1.45800273935468,0.144839787952101,0.361995238599342
"ENSG00000006740","16",42.8681819165818,0.00846145690083329,0.342480800896216,0.0247063685867676,0.980289175234688,0.993650371795821
"ENSG00000006744","18",921.077048037976,-0.198280828261066,0.112998873019212,-1.75471509549795,0.0793080526393603,0.239115837835379
"ENSG00000006747","14",10.5736935001015,0.191764720886898,0.81781662498535,0.234483764487342,0.814609435955446,0.926418671005457
"ENSG00000006756","15",555.143246437959,-0.0181102620289164,0.133352843354499,-0.135807093222399,0.891973783437853,0.962048998580895
"ENSG00000006757","11",152.184640937234,-0.0110437936248658,0.188653222833992,-0.058540180013696,0.953318358331417,0.983132184156101
"ENSG00000006788","13",11.0826900055148,-3.2549728162016,1.00818747917787,-3.22853921857458,0.00124424196779676,0.00855016294847278
"ENSG00000006831","9",1082.90874682014,-0.274179888216429,0.103702159791356,-2.64391685542583,0.00819527842548074,0.0418438723488601
"ENSG00000006837","11",62.552099909538,0.276218556267618,0.344172347192697,0.802558829960175,0.422229772328459,0.679456954543943
"ENSG00000007001","12",1.47488453799122,0.195207970530031,1.92623065855286,0.101341949710574,0.919279016534444,NA
"ENSG00000007038","10",1.56754782440953,0.471158167938604,1.97420700393173,0.238656922501172,0.811371622426431,NA
"ENSG00000007047","14",784.351042335142,0.0240221808716887,0.147011870785812,0.163403001018113,0.870201140171128,0.952656840188604
"ENSG00000007080","10",648.874413186537,-0.257436769929487,0.110342064344834,-2.33307915216233,0.0196439914318867,0.0836893795914409
"ENSG00000007168","12",3917.27892383051,-0.0365148989109556,0.0815074546206039,-0.447994592407811,0.654157099280216,0.846077612766346
"ENSG00000007171","17",1.50985552227892,0.0447542273360471,2.12917211935248,0.0210195441360831,0.983230065153353,NA
"ENSG00000007174","17",2.61884293262204,-1.25699881347834,1.43427504254178,-0.876400115873672,0.380812555371263,NA
"ENSG00000007202","14",6481.45126812842,-0.0231540717088385,0.0804952887351878,-0.287645054420643,0.773618453258519,0.906258841905204
"ENSG00000007237","18",430.111757951539,1.20724921202583,0.249505492481256,4.83856768049515,1.30778163265943e-06,1.99207263606412e-05
"ENSG00000007255","10",127.433240632574,-0.265082590736991,0.251623842866914,-1.05348756984526,0.292117588263265,0.557982831392761
"ENSG00000007264","14",1.43381612666737,-1.523920795283,2.28153025616071,-0.66793801711287,0.504173158709252,NA
"ENSG00000007312","12",2.11911011457831,-0.913088107972178,1.87439777418093,-0.487136786305231,0.626161398847745,NA
"ENSG00000007341","18",275.473018771095,-0.248017299600813,0.224282958476541,-1.10582320335655,0.268803049814957,0.533361848629263
"ENSG00000007372","22",20.4529611224915,0.181780514414788,0.666782768057365,0.272623293706878,0.78514280419418,0.912645076299079
"ENSG00000007376","7",254.969310854278,-0.180434467311925,0.155159161231778,-1.16289921832195,0.24487039462195,0.503853204932608
"ENSG00000007384","15",1794.59148513405,-0.0900001711497675,0.0918291389763602,-0.980082925235056,0.327045186848613,0.594031095941557
"ENSG00000007392","16",670.357232678809,0.1090145803595,0.114936103121152,0.948479871851833,0.342885214956976,0.610624731589364
"ENSG00000007402","11",16.8721488816121,-0.110265103588229,0.621737760762514,-0.177349858006046,0.859233590408227,0.946978376328945
"ENSG00000007516","13",11.416247323157,-0.455522621852182,0.808622853420936,-0.563331372499629,0.573209259021833,0.793321784444446
"ENSG00000007520","3",570.44984495419,-0.150495988508057,0.115036691125803,-1.30824337031284,0.190790775999455,0.432799715902096
"ENSG00000007541","16",647.025341781401,-0.355644856822121,0.123575032864307,-2.87796692081516,0.00400247106379342,0.0228853836097375
"ENSG00000007545","15",614.124199860962,-0.128124767934163,0.136166754119248,-0.940940163866703,0.346735523692985,0.613955579578737
"ENSG00000007866","20",1591.37807359919,-0.622962118358834,0.0904514006483698,-6.88725784115386,5.68780776414986e-12,1.81894625827739e-10
"ENSG00000007923","15",959.240134104318,0.016738438199854,0.108575522478688,0.154164012456302,0.877480416821489,0.955764069337303
"ENSG00000007933","12",848.227477182448,-0.251981273509283,0.11569913777185,-2.17790104889261,0.0294134044134601,0.113358935275456
"ENSG00000007944","14",340.403140483852,0.495021076108728,0.14246884915284,3.47459166724699,0.000511631519784302,0.00400743407354732
"ENSG00000007952","17",9.39848704714258,-0.668820978142479,0.679918512629636,-0.983678140422686,0.325273791117493,0.592694583709892
"ENSG00000007968","6",6.63342726366846,0.202455207666811,0.886889417773627,0.228275592886245,0.819431997723456,NA
"ENSG00000008018","8",1509.48922186541,-0.0565182192263588,0.0860274357436863,-0.656979006031884,0.511194415605847,0.749547498690832
"ENSG00000008056","13",18.1241638712448,-0.561383156176975,0.586294322506287,-0.95751081773601,0.338309488919683,0.60558693977692
"ENSG00000008083","13",300.591793759537,-0.446742884795911,0.177231657889831,-2.5206720408473,0.0117130964170035,0.0553923636749654
"ENSG00000008086","11",369.665599984741,0.257460622610939,0.247511431540677,1.04019689518311,0.298248433705195,0.564600899519319
"ENSG00000008118","9",6.52799830750329,0.788932727677786,0.894107862852914,0.882368627382902,0.377577495476999,NA
"ENSG00000008128","22",460.174599280842,-0.165463950800701,0.142679985599889,-1.15968578287289,0.24617676065194,0.505461707575983
"ENSG00000008130","15",1703.87891234031,-0.825597000244542,0.120235562266563,-6.86649594081151,6.57980473697813e-12,2.08881735388712e-10
"ENSG00000008226","19",7.94422813898134,0.860595787473001,0.85532223826367,1.00616557008974,0.314335931218041,0.58217186919809
"ENSG00000008256","15",3726.70879714832,-1.2148400886175,0.0969058269389803,-12.5362955664417,4.72574789171515e-36,9.0178694658938e-34
"ENSG00000008277","14",17.8591756386575,0.317130047160188,0.507775536698822,0.624547707087135,0.532267949809141,0.765515400731799
"ENSG00000008282","8",1969.4447944839,-0.263569665785346,0.104466613809233,-2.52300382078673,0.0116357136765359,0.0551307416079254
"ENSG00000008283","15",525.855081714044,-0.0537449767701844,0.125077563813368,-0.429693185025403,0.667418841468663,0.851862450212586
"ENSG00000008294","20",2902.78782287164,0.164151043325299,0.0970686674053437,1.6910816611897,0.090821207221033,0.262764122524698
"ENSG00000008300","16",89.2431446414427,-0.543953073091949,0.264647953600547,-2.05538363585073,0.0398419648103017,0.143093220047754
"ENSG00000008311","14",705.890990545372,-1.11712652359705,0.11067632945228,-10.0936354604959,5.89451357583367e-24,5.65515073173213e-22
"ENSG00000008323","15",7.45593484876807,-0.543783549419614,0.761724835015147,-0.713884495322777,0.475298605522924,NA
"ENSG00000008324","11",121.577610109745,-0.58638217338565,0.244298317396516,-2.40027102779388,0.0163829367162373,0.0726317625464812
"ENSG00000008382","15",156.045794532415,-0.072926278035473,0.210949072427668,-0.345705611293828,0.729563966795711,0.884754093613933
"ENSG00000008394","12",3658.9925236165,-0.0644342941047373,0.0994683114174156,-0.64778715137066,0.517122626797776,0.754147513004122
"ENSG00000008405","11",282.286931235461,0.0244007338925367,0.186727657560802,0.130675520762592,0.896031997867714,0.963776842287688
"ENSG00000008438","4",1.49097249533794,-3.10513062903349,2.14313732744899,-1.44887151619424,0.147373467029518,NA
"ENSG00000008441","16",10830.8998631304,0.296283172740043,0.0706719031061626,4.19237574931257,2.76048279191524e-05,0.000309662685281707
"ENSG00000008513","15",1584.71955893199,0.516900745220444,0.101060527953241,5.11476395076428,3.14133540260891e-07,5.32188187963939e-06
"ENSG00000008516","16",3.88177155791313,0.104121088329398,1.19774192479058,0.0869311545119401,0.930726235531861,NA
"ENSG00000008517","16",116.095679318107,0.772455945584051,0.238186826911679,3.24306745087326,0.00118250212868229,0.00819726525531652
"ENSG00000008710","19",5092.14569514497,-0.481662010509803,0.0732304936687352,-6.5773421204648,4.78931947882227e-11,1.37465343388014e-09
"ENSG00000008735","13",20.3793295858178,-0.311261433113442,0.499106270380177,-0.623637593004691,0.532865616225029,0.765930918446125
"ENSG00000008838","19",1147.40596665185,0.0577567857652455,0.116262863748857,0.496777594348679,0.619345897004953,0.823187256141677
"ENSG00000008853","16",798.196539331835,-0.505641533684742,0.124649818000334,-4.05649636554936,4.98143372845134e-05,0.000525851651638648
"ENSG00000008869","11",703.880961924099,-0.0817227753962225,0.137552854749006,-0.594119079137565,0.552432470816592,0.780119498961624
"ENSG00000008952","16",5100.51719274048,-0.0726550674120261,0.0878899637747243,-0.826659430629103,0.408430122016351,0.667953290827689
"ENSG00000008988","9",10684.6605049107,0.0273179032546473,0.0687729071872567,0.397218968514235,0.691205995570826,0.865895864845713
"ENSG00000009307","15",15771.4351588275,0.00105706464657632,0.0718427612508923,0.0147135860060389,0.988260680466722,0.995977468445044
"ENSG00000009335","17",2104.91167049541,-0.170926676458427,0.0839258235491831,-2.03663984730825,0.0416861465615044,0.148074015933139
"ENSG00000009413","15",8294.05287319646,-0.976719779451932,0.129997878311381,-7.51335169572857,5.76324245756748e-14,2.32741175059673e-12
"ENSG00000009694","13",4.46719246567398,1.29546932269762,1.35069623346977,0.95911226417632,0.337502192703891,NA
"ENSG00000009724","16",35.1790992350964,0.353325201809622,0.365207926969893,0.967463123654349,0.333312567363539,0.601035590058967
"ENSG00000009765","14",8.22934240179707,-0.759607440467769,0.773742128160332,-0.981732043302114,0.326231874835487,0.593293165639743
"ENSG00000009780","15",172.391030370547,-0.426767034103337,0.198950120914031,-2.14509562569076,0.031945202117508,0.120488365501852
"ENSG00000009790","14",1.68641955693079,-1.35171742620228,1.62491304464124,-0.831870622652751,0.405481975490188,NA
"ENSG00000009830","11",424.535834945546,-0.166759820012957,0.173804420665303,-0.959468230869039,0.33732291663104,0.604815041327025
"ENSG00000009844","15",853.927572387836,0.0943843767990829,0.114550447303701,0.823954676919304,0.409965311079799,0.669286837647741
"ENSG00000009950","15",8.05991924129485,-0.0582729512268654,0.888728402449358,-0.0655689084159611,0.947721043314799,0.981973191666006
"ENSG00000009954","10",2904.48663710698,0.00968454179033194,0.089622618966843,0.108059125050952,0.913948791718717,0.97122120350221
"ENSG00000010017","12",2183.25489426395,-0.727731441515207,0.131947344884567,-5.51531705432844,3.48151738566401e-08,6.94504373225511e-07
"ENSG00000010030","13",15.1025135969631,0.684511206794493,0.566555064608463,1.20819890166819,0.226970764157003,0.48241705258095
"ENSG00000010072","15",172.598982899303,0.0957221869512991,0.196866154124879,0.486229780719844,0.626804258814971,0.828597438666411
"ENSG00000010165","19",904.968830096091,0.130812724616743,0.122162982600535,1.07080493478529,0.284257147593113,0.550538185138793
"ENSG00000010219","13",230.76536088546,0.272342517052311,0.160092694353481,1.70115518482677,0.0889138506481932,0.258581312427713
"ENSG00000010244","18",2667.06180898412,-0.0733693831106632,0.0814035128900863,-0.901304876237086,0.367426241849068,0.632783565378266
"ENSG00000010256","10",1799.01164870951,-0.488029502229711,0.104411646067951,-4.67409068440604,2.95258856609486e-06,4.16504471569758e-05
"ENSG00000010270","13",764.016454647,-0.0231992210876946,0.109171443003781,-0.212502651328801,0.831714909555909,0.933716666953605
"ENSG00000010278","13",3828.87282130371,-0.584264680530345,0.10311841811157,-5.66595852836099,1.46204886762352e-08,3.08862269906112e-07
"ENSG00000010292","12",1242.49524671425,-0.0147202443846982,0.121246480349462,-0.121407601624978,0.903368196194673,0.967602325872014
"ENSG00000010295","19",1179.82273381818,0.0333366382570376,0.0941128089459752,0.354219990141557,0.723174023597387,0.880886428154365
