UniqueCount	AmbigCount
0	1
0	2
0	1
0	0
0	0
0	83
0	81
0	20
0	20
0	4
0	2
1	1
0	1
4	1
0	0
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	4
0	3
0	2
0	5
0	1
0	6
0	1
0	1
0	3
1	1
0	0
0	0
0	1
0	1
0	1
0	1
1	1
0	0
0	2
0	2
0	5
0	4
0	4
1	2
0	3
0	2
0	0
0	1
0	0
2	3
0	0
0	0
0	0
0	3
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	2
0	0
0	0
0	3
0	3
0	3
0	1
0	3
0	0
0	0
0	2
0	1
0	2
0	0
0	3
0	0
0	0
0	4
0	2
0	3
0	1
0	1
0	0
0	0
0	0
16	11
0	0
0	1
0	1
0	1
0	0
0	2
0	4
1	0
0	0
0	1
0	0
0	0
0	1
0	0
0	2
0	2
0	3
0	3
0	0
0	3
0	3
0	0
0	3
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	0
0	2
0	0
0	0
0	4
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	1
0	2
0	1
0	2
0	0
0	1
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	3
11	2
0	13
0	0
0	1
0	0
0	0
0	0
0	2
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	1
0	3
0	2
0	3
0	0
0	0
0	0
0	1
0	1
0	2
0	1
0	2
1	1
0	0
0	0
0	2
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	3
0	0
2	1
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
220	1438
0	0
0	0
0	0
0	0
0	0
0	0
671	242
51	754
1681	13996
258	3088
5	417
63	1426
1367	4768
237	21
337	471
1091	1352
3657	2421
447	877
3604	1030
0	505
0	435
0	329
0	453
17	8
0	1487
0	1401
4	1738
0	1134
0	1125
0	292
0	845
2	582
0	895
0	648
0	104
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	3
0	0
0	0
0	2
0	3
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	339
0	207
5	81
0	370
4	95
132	392
0	35
0	93
1	50
0	170
0	149
0	345
0	301
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	4
0	4
0	3
0	3
0	3
0	3
0	1
0	0
0	3
0	3
0	0
0	250
0	763
0	0
0	571
0	0
0	1
0	0
0	1
0	1
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	13
0	16
0	0
0	1
0	3
0	3
0	3
0	1
0	3
0	17
0	48
0	1
0	16
0	48
0	0
0	1
0	0
0	786
0	0
0	0
0	1
0	1
0	2
0	0
0	1
0	1
0	0
0	2
0	0
0	5
0	2087
0	131
0	0
0	5
1	128
0	126
24	90
0	124
0	97
0	73
0	31
0	25
0	15
0	19
0	25
0	6
0	5
0	17
0	3
0	0
1	124
0	2
0	0
0	1
0	1
0	3
0	3
0	0
0	0
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	4
0	0
0	0
0	3
0	1
0	1
0	2
0	4
0	0
0	0
0	2
0	0
0	1
0	1
0	4
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	377
0	0
0	0
2	0
0	3
1	16
0	119
0	111
0	106
0	21
0	9
0	16
0	9
0	0
0	3
0	0
0	3
0	6
0	6
0	6
0	0
0	0
0	3
0	0
0	3
0	3
0	1
0	0
0	3
0	3
0	3
0	2
0	2
0	2
0	0
0	0
0	3
0	0
0	4
0	3
0	1
0	0
0	1
0	0
0	5
0	61
0	61
0	61
0	3
0	0
0	3
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	2
0	131
0	0
0	0
0	0
0	1
0	3
0	2
0	4
0	0
0	0
0	2
0	0
0	4
0	4
0	1
0	4
0	2
0	0
0	0
0	0
0	0
0	4
0	0
0	1
0	1
0	14
0	0
0	0
0	2
0	2
0	3
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	160
0	157
0	157
0	114
3	344
0	109
0	0
0	3
0	0
0	10
0	1608
0	75
0	74
0	74
0	1
0	21807
0	223
0	117
0	409
3	146
0	1412
0	116
2	1159
0	230
0	102
0	115
0	196
0	27
0	10
1	28
0	16
0	0
0	95
0	428
0	309
0	796
0	121
0	0
0	428
0	0
0	0
0	8978
0	2
0	168
0	162
0	219
0	628
0	175
0	280
0	68
0	179
0	173
0	610
0	0
0	3
0	3
0	0
0	395
0	1
0	0
0	1
0	1
1	0
1	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
163	106
0	450
0	114
0	12
0	6
0	1
0	1
0	2
0	0
0	0
0	0
0	3
0	3
0	3
0	2
0	3
0	4
0	1
0	1
0	0
0	1
0	1
0	3
0	3
0	3
0	2
0	2
0	1
0	51
0	30
0	0
0	0
0	3
0	3
0	20
0	68
0	69
0	69
0	69
0	69
0	69
0	68
0	14
0	68
0	44
0	32
0	52
0	29
0	0
0	2
0	0
0	1
0	0
0	210
0	0
0	0
0	1
0	3
0	3
0	3
0	0
0	3
0	3
0	3
0	3
0	0
0	3
0	2
0	767
0	2
0	2
0	0
0	4
0	4
0	0
0	1
0	4
0	0
0	0
0	490
0	0
0	1
0	175
0	42
0	52
0	72
0	1517
0	1071
2	1590
9	1513
0	795
0	699
0	505
3	493
25	210
0	0
0	0
0	944
0	118
0	954
0	86
0	128
0	948
0	87
0	132
0	90
0	503
0	472
0	493
1	179
0	103
2	943
1	33
0	36
0	35
0	34
0	493
0	0
0	0
0	297
0	296
0	275
0	51
0	2
24	13049
0	12707
0	12368
0	12065
0	11924
1	10119
0	9893
0	6236
0	4164
0	0
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	15
0	3
0	5
0	2
0	3
0	1
1	1333
0	665
0	1334
0	877
0	758
0	324
0	277
0	203
0	195
0	171
0	215
0	1
1	1872
0	0
0	0
0	59
0	81
0	71
0	75
0	71
0	67
0	67
0	67
0	71
0	71
0	57
0	12
0	10
0	7
0	5
0	4
0	1
0	76
0	35
0	37
0	124
0	432
0	446
0	24
0	24
0	2
0	4
0	2
0	2
0	3
0	17
0	0
1	1
0	1
0	2
0	2
0	0
0	48
4	58
0	117
0	513
0	1232
0	1220
0	404
0	124
0	196
0	141
0	77
0	147
0	149
0	111
0	12
0	18
0	0
0	18
0	3
0	3
0	3
0	3
0	146
0	131
0	127
0	1301
0	9
0	220
0	265
0	284
0	247
0	1943
0	710
0	2184
0	449
0	163
0	266
2	478
0	304
0	486
0	148
0	77
0	375
0	191
0	4
0	4
0	0
2	68
0	7
0	6
0	0
0	4
0	4
0	554
0	9
1	8
0	0
0	176
0	177
0	413
0	427
0	62
0	5
0	16
0	6
0	4
0	0
2	0
0	2
0	3
0	43
0	43
0	47
0	134
0	26
0	133
0	3
0	2
11	1702
0	232
0	241
0	166
0	167
0	360
0	4
0	1
0	203
0	0
0	4
0	175
0	657
0	28
0	130
0	137
0	494
0	19
0	66
0	124
0	0
0	1607
0	1875
0	1149
0	1951
0	1703
0	427
0	345
0	572
0	276
0	1628
0	1567
3	1720
0	562
0	320
0	613
0	304
0	297
0	824
21	465
0	172
0	229
0	228
0	1
0	0
0	291
0	175
1	487
0	498
0	498
0	404
0	416
0	412
0	414
0	410
0	48
0	614
1	24
0	473
0	363
0	15
0	153
0	46
0	650
0	55
0	23
0	88
0	587
0	573
0	123
0	191
0	208
0	300
0	106
0	336
0	227
0	213
0	18
0	306
0	152
0	206
0	182
0	103
0	86
0	76
0	71
0	0
0	11
0	11
0	11
0	6
0	12
0	11
0	0
0	425
0	2
0	0
0	11
0	5
0	11
0	22
0	140
1	15
0	184
0	225
0	2
0	55
0	26
29	22
0	17
0	3931
0	667
0	1990
0	2011
0	1431
0	369
0	1448
0	655
0	345
0	1332
1	322
0	68
0	108
0	178
0	1504
0	1507
0	1525
5	1526
0	1
0	1
0	1
0	0
0	7
0	4
0	16
0	7
0	1
0	1
0	2
0	5
0	16
0	45
0	2
0	45
0	103
0	43
0	383
0	202
0	43
0	52
0	35
0	9
0	10
0	4
0	1
0	134
0	133
0	13
0	6
0	5
0	0
1	0
0	45
0	46
0	45
0	39
0	16
0	4
0	2
0	2
3	1071
0	0
0	696
0	696
0	92
0	143
0	3
0	220
0	195
0	40
0	95
0	208
0	370
0	170
0	334
0	208
2	769
0	133
0	101
0	16
0	156
0	152
0	101
0	74
0	9
0	10
0	9
0	437
0	2
0	36
0	8
0	0
0	67
0	176
0	176
0	176
0	148
0	28
0	1
0	2276
0	2276
0	1525
0	21
0	35
0	102
0	102
0	31
0	35
0	40
0	17
0	5
0	3
0	344
0	923
0	923
0	774
0	1041
0	257
0	218
0	184
0	113
0	94
9	705
0	786
0	709
0	8
0	8
0	9
0	8
0	238
5	222
1	34
0	102
1	81
0	11
0	11
0	11
0	11
0	11
0	11
0	11
0	10
0	15
0	14
0	15
0	15
0	14
0	15
0	14
0	13
0	13
0	0
0	7
0	0
0	4
0	0
0	331
0	134
0	32
0	27
0	28
0	22
0	5
1	18
0	13
0	13
0	79
0	184
2	539
0	10
0	378
0	355
0	141
0	207
0	50
0	87
0	49
3	1902
2	1459
4	1952
0	1911
6	2381
0	1842
0	1158
0	1924
1	1927
0	1939
0	1925
0	509
0	841
0	692
0	617
0	638
0	513
0	497
0	423
0	409
0	219
1	611
0	134
0	124
0	1944
0	199
0	222
21	845
0	47
0	47
0	5613
0	3
0	2
0	3
0	3
0	3
0	2
0	8
0	265
0	3
0	3
0	6
1	268
0	264
0	259
0	5
0	5
0	3
1	595
0	37
1	211
0	69
0	36
0	0
0	3
0	50
0	805
0	3
0	2
0	2
0	0
0	1
0	1711
0	2
0	2
0	0
0	0
0	6
0	0
0	15
0	14
0	12
0	13
0	13
0	12
0	13
0	13
0	2
0	7
0	0
0	408
1	401
0	88
0	29
0	13
0	226
0	69
0	1683
0	1618
3	309
0	154
0	152
0	530
0	148
0	196
0	196
0	350
0	13
0	30
0	1277
0	932
0	20
0	21
0	83
0	0
0	932
0	21
0	3
0	3
0	0
0	0
0	1
0	121
0	2
0	2
0	2
0	7
0	61
0	106
0	441
0	31
0	83
0	72
0	71
0	39
0	12
0	4
0	4
0	669
0	669
0	662
0	265
0	413
0	240
0	94
0	1
0	12
0	7
0	12
0	1
0	3
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	2
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	274
0	307
0	357
0	85
0	51
0	118
0	1
0	1305
0	992
0	513
0	1878
0	78
0	104
0	170
0	0
0	0
0	3
0	773
0	3
0	2
0	2
0	0
0	1
0	3
0	0
0	2
0	356
0	102
0	356
0	52
0	78
0	307
0	347
0	354
0	138
0	67
1	34
0	22
0	82
0	75
0	78
0	80
0	58
0	46
0	42
0	23
0	73
0	82
0	731
0	75
0	54
1	52
0	25
0	28
0	23
0	4
0	4
0	1059
0	4
0	4
0	0
0	0
0	1
0	1
0	155
0	460
0	746
0	520
0	322
0	518
1	389
0	111
0	26
0	521
0	519
0	5
0	675
0	708
0	635
0	686
2	416
2	319
0	100
0	0
0	11
0	11
0	11
0	11
0	11
0	11
0	11
0	10
0	14
0	15
0	12
0	13
0	13
0	12
0	13
0	13
0	13
0	0
0	7
0	0
0	4
0	1
0	7
0	7
0	7
0	6
0	1679
0	5
0	3
0	6
0	5
0	5
0	4
0	6
0	6
0	3
0	6
0	6
0	4
0	4
0	1
0	1
0	1
0	7
0	1683
0	3
0	3
0	8
0	1
0	3
0	6
0	0
0	2
0	24
0	27
1	511
0	475
0	454
0	173
3	103
2	64
0	65
0	123
0	131
0	66
4	12
0	34
0	8
3	613
0	611
0	621
1	231
0	7
0	0
0	0
0	0
0	0
0	0
0	201
0	208
0	206
0	48
0	188
0	184
0	35
0	145
0	0
0	1
0	2
0	10
0	1
0	1
0	1
0	8
0	0
0	0
0	0
0	26
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	25
0	24
0	1
0	1148
0	1874
0	1852
0	1067
0	899
0	1064
0	310
0	1313
0	1573
0	0
0	0
0	34
0	32
0	13
0	11
0	10
0	1
0	0
0	0
0	34
0	3
0	2463
0	2314
0	2038
0	845
0	808
0	755
0	0
0	5
0	0
0	5
0	12
0	4
0	4
0	1
0	0
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	108
0	111
1	324
9	119
1	103
0	111
2	956
0	2486
0	2409
1	1783
0	2204
0	1086
3	1027
0	724
2	277
0	0
0	158
0	21
0	3
0	1
0	1358
0	531
0	184
0	348
0	2019
0	1834
0	1929
0	2615
0	2641
0	159
0	487
0	1093
0	1339
0	1052
0	834
0	697
0	306
7	1220
0	1065
0	743
0	842
0	2437
1	2224
0	196
0	196
0	118
2	113
0	1
0	1
0	165
0	153
0	199
0	186
0	145
0	184
0	156
0	143
0	128
0	159
0	163
0	105
0	72
0	198
0	159
0	3
0	3
0	3
0	3
0	2
0	3
0	351
0	395
0	163
10	399
0	611
0	13
0	51
0	198
0	1005
0	996
1	43
0	135
0	612
1	515
0	167
0	1
0	4
0	4
0	11
0	0
0	0
0	0
0	68
0	762
0	10
0	7
0	187
13	123
0	28
0	259
0	1
0	1
0	50
0	1
0	2
0	0
0	10
0	10
0	10
0	2
0	5
0	7
0	51
0	583
0	1034
0	79
5	72
0	28
0	0
0	195
0	2
0	0
0	554
0	1
0	340
0	156
0	4
0	3
0	4603
0	9540
0	9534
0	7148
0	4200
0	4148
0	7049
0	9448
0	6670
0	4848
0	9397
0	9446
0	9395
0	9569
0	7056
0	6
0	4
0	4
0	880
2	678
0	940
0	1277
0	652
0	379
3	295
0	382
0	2741
0	548
20	594
0	660
0	663
0	663
0	664
0	663
0	663
0	664
0	664
0	666
0	685
0	686
0	6
0	4
0	664
0	9709
0	0
0	0
0	732
0	733
0	10
0	9
0	33
0	33
0	223
0	223
0	223
0	220
0	215
0	3
0	3
0	3
0	3
0	3
0	8
0	1005
0	0
0	0
0	6
0	1
0	0
0	1059
0	4
0	4
0	4
0	4
0	4
0	3
0	0
0	141
1	161
0	990
0	601
0	421
0	24
2	109
0	20
0	192
0	7
0	7
0	7
0	1683
0	6
0	5
0	3
0	6
0	6
0	6
0	4
0	4
0	1
0	1
0	3
0	3
0	6
0	4
0	3
0	1684
0	10
0	0
0	0
0	5
0	0
0	0
0	2
0	1
0	434
0	50
0	805
0	3
0	2
0	2
0	0
0	1
0	2094
0	2127
0	34
0	34
0	34
0	34
0	0
0	0
0	3
0	3
0	2260
0	1
0	0
0	4
0	0
0	0
0	6
0	3
0	4
0	3
0	3
0	0
0	1
0	0
0	123
0	2
0	1
0	1
0	1
0	1
0	1
0	1
0	2
0	1
0	1
0	1
0	33
0	33
0	0
0	3
0	2125
0	1957
0	2463
0	933
0	1034
0	1807
0	902
0	1176
0	677
0	512
0	601
0	424
0	457
0	2
0	11
0	28
0	3
0	3
0	206
0	208
0	205
0	3
0	1
0	1
0	1
0	3
0	3
0	28
0	16
0	4
0	599
0	408
0	49
0	30
0	1
0	8
0	3
0	2
0	1
0	9
2	2
0	3
1	4
0	3
0	4
0	3
0	1
0	3690
0	29
0	29
0	3001
0	3001
0	3001
0	2409
0	2549
0	1265
0	3006
0	3734
0	44
0	13
0	1985
0	1
0	2
0	1
0	250
0	763
0	2
0	0
0	2
0	0
0	0
1	2202
0	2270
0	2782
0	2325
0	2009
0	2137
1	2051
4	1291
0	2055
0	2052
0	2118
2	1047
8	5829
2	579
0	6063
6	6307
0	5339
0	6005
0	5735
0	736
0	5971
0	5319
0	753
0	5741
0	1255
0	5741
0	277
0	68
0	100
0	28
1	26
0	29
0	3
0	3
0	3
0	4
0	2
0	951
0	4
0	4
0	3
0	4
0	5
0	12
0	4
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	2
0	5
0	4
0	5
0	78
0	511
0	79
0	256
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	9728
0	7148
0	4622
3	8429
0	9542
0	9544
0	9681
16	6653
0	9590
0	9674
0	4148
0	9583
0	5149
0	4665
0	123
0	52
0	12
0	50
0	51
0	0
0	207
0	205
0	208
0	3
0	54
0	37
0	53
0	47
0	8
0	0
0	4
0	43
0	51
0	4
0	19
0	16
0	43
0	51
0	1839
0	3616
0	3646
0	3642
0	3419
0	224
0	739
0	0
0	0
0	1
0	195
0	649
0	650
0	285
0	4
0	4
0	6
3	5
0	4
0	10
0	18
0	2
0	7
0	5
0	4
0	2
0	2
0	6
0	4
0	4
0	5
0	2
0	2
4	5
0	0
0	1
0	1
0	157
0	3012
0	3012
0	1267
0	2560
0	3012
0	2420
0	3017
0	1
0	0
0	49
0	773
0	3
0	2
0	1
0	1
0	1
0	34
0	14
0	1
0	1
0	303
0	299
0	299
0	15
0	24
0	136
1	454
0	92
0	244
2	16
0	3
0	10
1	2
0	63
0	296
0	136
0	3
0	103
0	94
0	119
0	57
0	104
0	80
0	189
0	1
0	1
0	4
0	40
0	14
0	271
0	295
0	293
0	296
2	53
0	18
0	119
0	497
0	11
0	11
0	11
0	11
0	11
0	11
0	11
0	10
0	14
0	15
0	12
0	13
0	13
0	12
0	13
0	13
0	13
0	7
0	2290
0	1134
0	1033
0	1117
0	1188
110	28063
33	27319
0	15972
0	47
0	58
0	46
0	46
0	17
0	0
0	0
0	0
0	0
0	1129
0	0
0	1
1	15927
0	6
4	206
5	152
11	186
0	61
0	62
0	78
0	209
0	227
1	132
0	747
0	745
0	13
0	13
0	7
0	0
0	0
0	736
18	4
0	745
0	13
0	5
0	5
0	6
0	5
0	2041
0	5
0	0
0	3
0	55
0	156
0	96
0	117
0	10
0	7
0	395
0	359
0	380
0	351
0	5
0	1
1	545
0	4
0	193
0	8
0	19
0	18
0	18
0	191
0	16
0	6
0	12
0	10
1	38
0	41
4	220
0	1030
0	23
0	8
0	10
1	689
0	1015
0	554
0	24
0	27
0	66
0	69
0	70
0	3
0	70
0	484
0	292
0	86
0	497
0	501
0	11
0	570
0	471
0	3
0	73
0	0
0	0
0	2
0	0
44	231
0	103
0	98
0	1107
0	482
0	511
0	3755
0	5039
0	2106
0	4210
0	3671
1	2888
0	2808
0	667
0	4050
0	3973
0	4046
0	4041
0	2414
0	3438
0	2432
0	2429
0	666
0	23
0	1587
0	7
0	5
0	3234
0	29
0	33
0	29
0	1322
0	1323
1	13
0	13
0	12
0	5
0	1
0	55
0	12
0	742
0	50
0	323
0	2124
0	213
0	231
0	812
0	323
0	50
0	50
0	50
0	49
0	49
0	71
0	472
0	16
0	113
0	113
0	3
0	1
0	1
0	250
0	1
0	0
0	2
0	0
0	229
0	7
0	7
0	5
0	5
0	3
0	1
0	1
0	245
8	278
0	10
0	3
0	645
0	82
1	47
0	81
0	59
0	39
0	20
0	2954
0	2
0	743
0	2
0	26
0	27
0	27
0	27
0	27
0	25
0	27
0	12
0	5
0	4
0	2
0	5
0	5
0	12
0	12
0	12
0	12
0	206
0	212
0	0
2	9
0	63
0	96
0	34
0	0
0	0
2	0
0	0
0	0
0	0
0	1
0	1
0	4
0	3714
0	40
0	100
0	334
0	13
0	271
0	282
0	102
0	583
0	381
0	42
2	103
0	31
0	93
0	280
0	2
0	1
1	2
0	166
0	177
0	80
0	64
0	72
1	80
0	82
0	83
0	75
0	175
0	182
9	7
0	2
0	6
0	1
0	23
0	13
0	0
0	0
0	1
0	194
0	116
0	211
0	215
0	107
0	195
0	194
0	199
3	8
0	28
0	12
0	144
0	461
0	17
0	17
0	17
0	17
0	18
0	29
0	3
0	2
0	2
0	2
0	4
0	10
0	1
0	0
0	6
0	10
0	11
0	10
0	10
0	10
0	10
0	7
0	2
0	5
0	123
0	498
0	123
0	123
0	198
0	123
0	123
0	0
0	11
0	3
1	8
5	8
0	3123
4	243
0	192
0	268
0	28
0	729
0	732
0	119
0	82
0	41
0	62
0	21
0	246
0	216
0	213
0	150
0	140
0	218
0	54
0	91
0	176
0	122
0	157
0	51
0	222
0	215
0	213
0	197
0	4685
0	3289
0	742
0	8
0	6
0	8
0	5
0	212
0	715
0	863
0	790
0	15
0	10
0	14
0	10
0	16
0	0
0	13
0	6
0	12
0	14
0	14
0	2
0	3
0	9
0	11
0	7
0	4
0	700
0	664
0	700
0	625
0	835
0	151
0	13
0	13
0	13
0	12
0	2
0	2
0	8
0	1
0	1
0	0
0	0
0	1
0	0
0	61
0	885
0	872
0	878
0	763
0	591
0	783
0	491
0	648
0	786
0	903
0	0
0	13
0	17
0	3
0	17
0	17
0	17
0	30
0	19
0	10
0	17
0	1
0	1
0	1
0	10
0	7
0	8
0	8
0	6
0	1
0	5
0	0
0	0
0	4
0	51
0	1027
0	576
0	195
0	1074
0	7
0	13
0	9
0	12
0	17
0	23
0	16
0	52
0	68
0	58
0	24
0	21
0	1
0	0
0	190
0	4
0	4
0	3
0	3
0	1
0	767
0	320
0	88
0	59
0	162
0	674
0	677
0	672
0	672
0	13
0	33
0	33
0	33
0	33
0	33
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	69
0	86
2	57
0	57
3	2988
0	1302
0	2900
0	2202
0	2749
0	747
0	13
0	738
0	745
0	13
0	7
0	745
0	5
0	39
0	31
0	3
0	0
0	0
0	0
0	39
0	10
0	0
0	0
0	1
0	0
0	0
0	0
0	778
0	426
0	759
0	589
0	781
0	820
0	813
0	807
0	838
0	30
0	1
0	1
2	1
0	2
0	2
0	2
0	2
0	0
0	1
0	1
0	0
0	0
0	0
0	3
0	0
0	1
0	0
0	2
0	0
1	1510
0	7
1	6182
0	6174
0	950
0	6174
0	4875
0	5032
1	4928
0	97
0	794
0	82
0	94
0	97
0	99
0	77
0	35
1	38
0	90
0	7
0	5
0	37
0	12
1	32
0	16
0	19
0	19
3	369
0	6
0	6
0	100
0	17
0	18
2	17267
0	17246
2	1594
0	698
9	1462
0	1903
1	1546
0	353
0	7542
0	318
0	992
0	1086
1	167
0	1765
0	0
0	35
0	35
0	35
0	35
0	391
0	35
0	14
0	14
0	356
0	56
2	769
1	0
0	652
0	623
0	182
0	7
0	4
0	5
0	5
0	5
0	3
0	3
0	1
0	268
0	462
2	409
0	226
0	394
0	408
0	601
0	601
0	601
0	4
3	5
0	1
0	1
0	13
1	1
0	1
0	1
0	909
0	866
0	73
0	887
0	796
0	899
0	93
0	290
0	499
0	0
0	0
0	0
0	2087
0	0
0	2
0	763
0	250
0	0
0	0
0	1
1	74
0	29
0	111
0	78
0	107
0	11
0	109
0	11
0	106
0	55
0	111
0	0
0	223
0	181
0	218
0	201
0	202
0	204
0	193
0	202
0	161
0	0
0	8
0	919
0	49
0	218
0	1
0	790
0	851
0	785
0	794
0	495
0	790
0	794
0	558
0	158
0	1514
0	970
0	104
0	1065
0	2127
0	769
1	755
0	693
0	2049
2	18
1	1787
0	923
0	1
1	1
0	1
0	29
0	6
0	20
0	23
0	16
0	14
0	1
0	2
0	0
0	17
0	14
0	2600
0	4822
6	4879
1	2501
0	4495
0	5
0	5
0	1
0	1
0	1
0	945
0	576
0	0
3	274
0	0
0	111
0	219
0	472
0	479
0	491
0	90
0	71
0	176
0	185
0	343
0	226
0	106
0	93
0	456
0	3
0	4923
0	0
0	21
0	0
0	1277
0	84
0	932
0	1
0	0
0	71
0	29
0	20
0	72
0	11
0	18
0	65
1	739
1	33
0	17
1	20
0	16
0	12
1	0
0	4
0	4
0	4
0	5
0	89
0	1
0	1
0	0
0	338
0	382
0	163
0	1
2	4
0	1
0	120
0	7
0	120
0	744
0	122
0	118
0	1
0	3
0	4
0	6
0	3
0	2
0	2
0	2
0	115
0	113
0	3
0	118
0	1
0	6
0	1
0	1
0	7
0	105
0	105
0	4
0	7
0	7
0	3
0	0
0	6
0	14
0	6
0	73
0	1
0	1
0	0
0	5
0	4
0	90
0	11
0	6
0	36
0	2
0	0
0	0
0	0
0	0
0	34
0	21
0	774
0	34
0	21
0	25
0	213
0	283
0	285
0	155
0	146
0	332
0	335
0	228
0	221
0	254
0	2
0	2
